#BLTrakFile
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.168005	-1.38108	0	3.23558	-1.63241	16.8427	664.436	-13	90	1	1	1
-2.59949	-7.16992	0	0.41972	0.453892	10.6137	606.857	-13	91	1	1	1
0.100549	-1.23908	0	0.147135	5.12442	22.125	-6.37771	-13	92	1	1	1
-1.77777	7.8804	0	0.84013	-4.61686	18.9792	637.641	-13	93	1	1	1
-1.55963	-2.32708	0	2.86256	3.12465	16.9983	643.391	-13	94	1	1	1
1.00188	-0.339678	0	-0.76819	-1.72756	14.9709	45.5736	-13	95	1	1	1
1.97764	-3.59948	0	-3.91393	4.28716	25.6927	9.64156	-13	96	1	1	1
0.11812	-4.91568	0	0.296782	-1.33362	21.1616	671.856	-13	97	1	1	1
1.76342	1.59036	0	-0.510467	-1.9959	12.0657	-7.76052	-13	98	1	1	1
-0.385917	-1.00743	0	2.03944	0.408347	15.4321	670.882	-13	99	1	1	1
